project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,budget_per_proposal,project_category_encoded,client_location_encoded,freelancer_country_encoded,client_rating_category_encoded,experience_level_encoded,experience_quality_interaction,combined_experience_rating,success
47320.0,3.0,51.0,1,3.0,Web Development,Brazil,51.0,Canada,2.2,9,910.0,4,1,2,2,0,3.0,3.88,1
45908.0,3.5,62.0,3,3.0,Writing,UAE,19.0,India,3.6,452,728.6984126984127,5,7,3,2,2,9.0,137.94,1
8343.0,3.0,75.0,17,2.0,Writing,Canada,31.0,Bangladesh,3.4,87,109.77631578947368,5,2,1,2,1,34.0,32.559999999999995,0
14710.0,3.0,59.0,9,2.0,Web Development,Australia,80.0,Ukraine,4.7,339,245.16666666666666,4,0,9,2,3,18.0,106.28,1
16956.0,3.7,64.0,12,8.0,Web Development,Brazil,22.0,USA,4.1,317,260.8615384615385,4,1,8,0,1,96.0,100.33999999999999,0
31867.0,1.8,80.0,11,1.0,Mobile App,Australia,33.0,India,3.2,36,393.41975308641975,3,0,3,1,1,11.0,15.379999999999999,0
10606.0,3.1,54.0,1,8.0,Marketing,UK,86.0,India,4.7,222,192.83636363636364,2,8,3,2,0,8.0,68.78,0
38457.0,2.9,56.0,14,3.0,Mobile App,France,72.0,UK,3.4,174,674.6842105263158,3,3,7,2,1,42.0,57.76,0
2972.0,1.3,91.0,13,2.0,Web Development,Australia,37.0,India,4.4,208,32.30434782608695,4,0,3,1,1,26.0,68.06,1
7204.0,4.3,70.0,9,9.0,Design,Australia,12.0,Ukraine,4.4,48,101.46478873239437,1,0,9,0,3,81.0,18.86,0
4213.0,2.3,72.0,7,5.0,Web Development,UAE,69.0,Bangladesh,4.7,23,57.71232876712329,4,7,1,2,3,35.0,10.879999999999999,0
5551.0,3.3,85.0,14,5.0,Mobile App,Germany,64.0,Philippines,1.3,337,64.54651162790698,3,4,6,2,1,70.0,105.82,1
11256.0,3.1,25.0,12,6.0,Data Science,Germany,25.0,UK,3.3,409,432.9230769230769,0,4,7,2,1,72.0,127.61999999999999,0
2975.0,3.1,11.0,7,4.0,Data Science,Singapore,54.0,Pakistan,2.9,105,247.91666666666666,0,6,5,2,3,28.0,34.76,0
36878.0,1.4,70.0,13,7.0,Marketing,Australia,29.0,Bangladesh,3.0,310,519.4084507042254,2,0,1,1,1,91.0,98.1,1
4755.0,2.7,45.0,0,7.0,Writing,Singapore,13.0,USA,2.8,262,103.3695652173913,5,6,8,2,0,0.0,79.72,1
14984.0,2.8,46.0,12,9.0,Data Science,USA,26.0,Bangladesh,4.3,490,318.8085106382979,0,9,1,2,1,108.0,152.32,0
35003.0,3.9,78.0,7,6.0,Mobile App,Singapore,22.0,Bangladesh,2.3,205,443.0759493670886,3,6,1,0,3,42.0,64.52,0
8758.0,4.4,37.0,17,1.0,Data Science,USA,76.0,Canada,2.9,168,230.47368421052633,0,9,2,0,1,17.0,56.66,0
41247.0,3.2,20.0,8,9.0,Design,France,73.0,Pakistan,1.8,496,1964.142857142857,1,3,5,2,3,72.0,151.92,1
35696.0,1.3,13.0,12,9.0,Web Development,Germany,10.0,Nigeria,2.0,385,2549.714285714286,4,4,4,1,1,108.0,119.9,0
45613.0,1.9,1.0,2,5.0,Web Development,France,48.0,USA,3.6,157,22806.5,4,3,8,1,0,10.0,49.14,1
40694.0,1.7,71.0,17,7.0,Mobile App,Singapore,42.0,Pakistan,1.5,240,565.1944444444445,3,6,5,1,1,119.0,77.7,1
9033.0,1.5,69.0,9,1.0,Writing,Brazil,59.0,UK,1.8,464,129.04285714285714,5,1,7,1,3,9.0,142.61999999999998,0
33081.0,2.5,32.0,4,4.0,Web Development,Australia,53.0,Nigeria,3.1,122,1002.4545454545455,4,0,4,2,2,16.0,39.04,0
5749.0,1.9,5.0,5,4.0,Data Science,Singapore,40.0,UK,1.2,19,958.1666666666666,0,6,7,1,2,20.0,7.68,0
19701.0,1.9,89.0,7,5.0,Design,Canada,75.0,Canada,1.5,55,218.9,1,2,2,1,3,35.0,19.2,0
10186.0,1.2,36.0,6,6.0,Writing,Brazil,62.0,UK,4.5,457,275.2972972972973,5,1,7,1,3,36.0,140.7,1
47377.0,1.1,13.0,17,4.0,Writing,Singapore,6.0,Australia,3.0,279,3384.0714285714284,5,6,0,1,1,68.0,90.0,1
32507.0,1.4,36.0,13,6.0,Writing,USA,4.0,Australia,2.4,107,878.5675675675676,5,9,0,1,1,78.0,36.96,0
1161.0,1.7,7.0,14,7.0,Web Development,India,55.0,Bangladesh,2.4,139,145.125,4,5,1,1,1,98.0,46.86,1
45343.0,2.7,76.0,9,3.0,Marketing,Brazil,88.0,USA,4.7,90,588.8701298701299,2,1,8,2,3,27.0,31.58,0
30637.0,3.0,12.0,11,9.0,Writing,India,69.0,Ukraine,1.1,270,2356.6923076923076,5,5,9,2,1,99.0,84.74,1
48056.0,1.6,39.0,6,8.0,Mobile App,USA,3.0,India,3.3,328,1201.4,3,9,3,1,3,48.0,101.52,0
43328.0,2.7,91.0,6,1.0,Data Science,USA,7.0,Ukraine,3.4,209,470.95652173913044,0,9,9,2,3,6.0,65.86,0
49104.0,3.0,57.0,10,2.0,Marketing,Canada,88.0,Pakistan,4.2,175,846.6206896551724,2,2,5,2,3,20.0,57.18,1
11026.0,1.7,17.0,12,2.0,Design,Singapore,86.0,UK,4.8,60,612.5555555555555,1,6,7,1,1,24.0,23.52,1
3874.0,1.0,56.0,14,9.0,Data Science,France,12.0,Philippines,2.4,454,67.96491228070175,0,3,6,1,1,126.0,141.35999999999999,1
26092.0,2.9,82.0,17,9.0,Mobile App,Germany,17.0,Bangladesh,2.8,283,314.3614457831325,3,4,1,2,1,153.0,91.11999999999999,1
29482.0,3.0,37.0,6,9.0,Mobile App,Singapore,67.0,Nigeria,3.7,365,775.8421052631579,3,6,4,2,3,54.0,112.78,0
707.0,1.9,31.0,5,1.0,Marketing,Australia,75.0,Philippines,4.9,483,22.09375,2,0,6,1,2,5.0,148.36,0
35933.0,1.5,85.0,10,7.0,Data Science,Australia,70.0,India,4.6,2,417.8255813953488,0,0,3,1,3,70.0,5.4399999999999995,0
23697.0,4.5,65.0,7,3.0,Web Development,Canada,36.0,Australia,3.7,491,359.04545454545456,4,2,0,0,3,21.0,150.88,1
33900.0,2.1,76.0,19,9.0,Mobile App,India,17.0,Ukraine,4.4,271,440.2597402597403,3,5,9,2,1,171.0,88.75999999999999,1
3583.0,1.9,86.0,0,8.0,Writing,India,86.0,Pakistan,1.3,163,41.18390804597701,5,5,5,1,0,0.0,49.42,0
29828.0,4.4,24.0,7,3.0,Design,Brazil,1.0,India,2.5,387,1193.12,1,1,3,0,3,21.0,119.19999999999999,0
46979.0,4.3,91.0,7,1.0,Design,France,67.0,Philippines,1.1,482,510.64130434782606,1,3,6,0,3,7.0,147.14,0
43391.0,2.8,57.0,18,9.0,Mobile App,France,80.0,Canada,1.7,8,748.1206896551724,3,3,2,2,1,162.0,8.479999999999999,0
20603.0,3.0,74.0,2,1.0,Writing,Germany,78.0,Nigeria,3.5,365,274.70666666666665,5,4,4,2,0,2.0,111.5,0
40391.0,1.9,32.0,4,3.0,Data Science,Australia,49.0,Australia,4.5,11,1223.969696969697,0,0,0,1,2,12.0,6.3,0
11254.0,1.3,87.0,2,6.0,Design,France,51.0,Australia,3.5,73,127.88636363636364,1,3,0,1,0,12.0,23.9,1
34947.0,3.3,65.0,14,6.0,Writing,UK,71.0,Ukraine,3.7,237,529.5,5,8,9,2,1,84.0,76.78,1
16401.0,1.4,29.0,13,4.0,Writing,Singapore,43.0,Pakistan,1.4,299,546.7,5,6,5,1,1,52.0,94.16,0
33504.0,2.8,80.0,14,2.0,Web Development,France,31.0,USA,3.7,107,413.6296296296296,4,3,8,2,1,28.0,37.78,0
7946.0,4.8,33.0,16,6.0,Mobile App,UK,24.0,UK,2.8,449,233.7058823529412,3,8,7,0,1,96.0,140.61999999999998,0
37711.0,4.8,85.0,17,5.0,Writing,Brazil,83.0,Nigeria,3.6,402,438.5,5,1,4,0,1,85.0,127.14,0
48731.0,2.0,68.0,1,6.0,Data Science,UK,37.0,Pakistan,2.3,12,706.2463768115942,0,8,5,1,0,6.0,4.819999999999999,0
29801.0,3.5,47.0,11,7.0,Design,Germany,65.0,Philippines,3.3,233,620.8541666666666,1,4,6,2,1,77.0,74.52,0
26616.0,2.9,39.0,15,9.0,Web Development,France,46.0,Nigeria,2.7,438,665.4,4,3,4,2,1,135.0,136.98000000000002,1
41823.0,4.5,50.0,3,7.0,Data Science,Singapore,63.0,Canada,3.2,244,820.0588235294117,0,6,2,0,2,21.0,75.38000000000001,0
19252.0,2.1,79.0,1,4.0,Design,Australia,56.0,India,1.6,480,240.65,1,0,3,2,0,4.0,144.94,1
32876.0,1.0,12.0,13,5.0,Mobile App,UAE,74.0,India,2.6,320,2528.923076923077,3,7,3,1,1,65.0,100.94,0
17169.0,1.7,89.0,10,6.0,Data Science,Brazil,18.0,Bangladesh,2.5,91,190.76666666666668,0,1,1,1,3,60.0,31.3,0
33416.0,2.4,30.0,12,9.0,Design,UK,65.0,Philippines,3.9,359,1077.9354838709678,1,8,6,2,1,108.0,112.86,0
13895.0,2.3,38.0,6,5.0,Web Development,Germany,29.0,UK,3.8,197,356.28205128205127,4,4,7,2,3,30.0,62.419999999999995,0
20921.0,4.2,62.0,9,5.0,Design,Australia,77.0,Australia,4.6,115,332.07936507936506,1,0,0,0,3,45.0,39.04,0
26842.0,3.7,47.0,0,7.0,Writing,UAE,4.0,Australia,3.5,130,559.2083333333334,5,7,0,0,0,0.0,40.4,0
5395.0,2.2,86.0,3,2.0,Web Development,Singapore,12.0,Ukraine,2.3,364,62.01149425287356,4,6,9,2,2,6.0,111.02,0
11523.0,2.8,47.0,17,3.0,Data Science,UK,56.0,Bangladesh,4.1,152,240.0625,0,8,1,2,1,51.0,52.34,0
11199.0,1.4,60.0,5,2.0,Marketing,France,48.0,Canada,3.0,120,183.59016393442624,2,3,2,1,2,10.0,38.7,0
10215.0,4.6,11.0,1,2.0,Mobile App,France,19.0,UK,1.8,107,851.25,3,3,7,0,0,2.0,33.120000000000005,0
19669.0,4.7,77.0,2,3.0,Web Development,UAE,26.0,Nigeria,4.0,435,252.16666666666666,4,7,4,0,0,6.0,132.7,0
16663.0,4.9,55.0,13,6.0,Web Development,India,38.0,Australia,1.5,15,297.55357142857144,4,5,0,0,1,78.0,9.0,1
6282.0,4.5,17.0,7,5.0,Web Development,Canada,80.0,Nigeria,1.7,298,349.0,4,2,4,0,3,35.0,92.17999999999999,0
23141.0,1.7,26.0,15,5.0,Design,USA,25.0,Pakistan,4.0,55,857.074074074074,1,9,5,1,1,75.0,22.6,0
19292.0,1.2,27.0,18,2.0,Writing,Australia,56.0,USA,4.1,451,689.0,5,0,8,1,1,36.0,142.33999999999997,0
49992.0,3.3,81.0,17,2.0,Marketing,Canada,74.0,Canada,4.2,391,609.6585365853658,2,2,2,2,1,34.0,124.08,1
36085.0,4.7,79.0,5,1.0,Mobile App,UK,28.0,Philippines,2.2,102,451.0625,3,8,6,0,2,5.0,32.98,1
31182.0,1.7,51.0,13,3.0,Mobile App,Germany,61.0,Nigeria,4.5,207,599.6538461538462,3,4,4,1,1,39.0,67.8,0
48364.0,1.0,15.0,2,7.0,Writing,France,89.0,Ukraine,3.9,427,3022.75,5,3,9,1,0,14.0,130.26,1
19380.0,4.2,76.0,15,5.0,Design,Brazil,89.0,India,4.3,421,251.6883116883117,1,1,3,0,1,75.0,132.52,1
38567.0,1.3,57.0,0,7.0,Design,France,51.0,Ukraine,3.8,150,664.948275862069,1,3,9,1,0,0.0,46.52,1
43185.0,2.7,92.0,11,9.0,Writing,UAE,12.0,UK,3.3,261,464.35483870967744,5,7,7,2,1,99.0,82.92,0
18573.0,3.7,8.0,13,6.0,Writing,UK,8.0,Canada,3.0,42,2063.6666666666665,5,8,2,0,1,78.0,17.7,0
36535.0,1.9,25.0,18,2.0,Data Science,Brazil,58.0,Ukraine,3.8,299,1405.1923076923076,0,1,9,1,1,36.0,96.62,1
37674.0,1.3,27.0,18,1.0,Design,Germany,88.0,Nigeria,3.8,463,1345.5,1,4,4,1,1,18.0,145.82,1
25337.0,4.1,76.0,8,1.0,Web Development,Germany,23.0,Bangladesh,2.2,117,329.05194805194805,4,4,1,0,3,8.0,38.38,0
18326.0,3.5,35.0,6,5.0,Mobile App,Brazil,37.0,Ukraine,3.9,335,509.05555555555554,3,1,9,2,3,30.0,103.86,0
25481.0,5.0,8.0,13,6.0,Design,USA,11.0,Australia,3.2,278,2831.222222222222,1,9,0,0,1,78.0,88.57999999999998,1
10882.0,2.4,46.0,4,6.0,Writing,UK,17.0,Pakistan,3.2,143,231.53191489361703,5,8,5,2,2,24.0,45.379999999999995,1
4937.0,1.2,77.0,17,4.0,Web Development,Singapore,56.0,India,2.5,227,63.294871794871796,4,6,3,1,1,68.0,74.19999999999999,0
5935.0,3.0,50.0,8,2.0,Data Science,UAE,53.0,Australia,1.5,203,116.37254901960785,0,7,0,2,3,16.0,63.9,0
25319.0,3.1,75.0,6,3.0,Marketing,Australia,67.0,Nigeria,1.9,228,333.14473684210526,2,0,4,2,3,18.0,70.96,1
37375.0,1.9,56.0,8,3.0,Data Science,Germany,2.0,Bangladesh,4.1,264,655.7017543859649,0,4,1,1,3,24.0,83.24000000000001,1
32482.0,4.1,31.0,3,8.0,Web Development,UK,29.0,Canada,2.1,465,1015.0625,4,8,2,0,2,24.0,141.24,1
33828.0,1.8,66.0,16,6.0,Web Development,India,57.0,USA,1.0,136,504.8955223880597,4,5,8,1,1,96.0,46.0,0
12829.0,2.0,56.0,11,7.0,Writing,UK,34.0,Philippines,5.0,239,225.0701754385965,5,8,6,1,1,77.0,77.0,0
25669.0,1.4,53.0,5,9.0,Marketing,India,78.0,Bangladesh,1.8,468,475.35185185185185,2,5,1,1,2,45.0,142.62,1
22432.0,2.6,15.0,17,1.0,Writing,France,82.0,Ukraine,3.6,185,1402.0,5,3,9,2,1,17.0,62.04,0
35094.0,3.0,61.0,7,2.0,Mobile App,France,2.0,Canada,4.7,448,566.0322580645161,3,3,2,2,3,14.0,138.38,0
11921.0,3.1,83.0,14,9.0,Marketing,Singapore,75.0,Canada,3.4,314,141.91666666666666,2,6,2,2,1,126.0,99.76,0
45533.0,3.8,95.0,2,5.0,Marketing,Canada,31.0,Pakistan,4.2,150,474.3020833333333,2,2,5,0,0,10.0,47.28,0
8129.0,4.6,55.0,1,4.0,Mobile App,Australia,77.0,UK,4.9,324,145.16071428571428,3,0,7,0,0,4.0,99.46000000000001,0
8825.0,3.0,22.0,8,1.0,Data Science,Singapore,44.0,Pakistan,4.4,402,383.69565217391306,0,6,5,2,3,8.0,124.75999999999999,0
28995.0,1.2,16.0,7,9.0,Web Development,UAE,56.0,India,3.2,290,1705.5882352941176,4,7,3,1,3,63.0,90.38,0
32250.0,3.0,79.0,3,9.0,Data Science,France,54.0,Philippines,2.5,352,403.125,0,3,6,2,2,27.0,107.5,1
30119.0,1.6,37.0,1,4.0,Writing,UAE,53.0,Nigeria,2.9,438,792.6052631578947,5,7,4,1,0,4.0,132.86,0
40961.0,3.6,71.0,13,9.0,Design,Singapore,74.0,Nigeria,4.4,109,568.9027777777778,1,6,4,0,1,117.0,38.36,1
8764.0,3.9,82.0,1,1.0,Writing,Australia,76.0,USA,4.4,465,105.59036144578313,5,0,8,0,0,1.0,141.56,0
13186.0,4.1,29.0,1,5.0,Design,India,86.0,Philippines,4.4,39,439.53333333333336,1,5,6,0,0,5.0,13.76,1
46984.0,2.0,57.0,6,5.0,Web Development,Singapore,46.0,Canada,3.4,141,810.0689655172414,4,6,2,1,3,30.0,45.459999999999994,0
24726.0,2.2,97.0,11,4.0,Web Development,France,54.0,Australia,2.9,339,252.30612244897958,4,3,0,2,1,44.0,106.16,0
7221.0,2.9,77.0,5,5.0,Marketing,Australia,31.0,UK,2.2,371,92.57692307692308,2,0,7,2,2,25.0,113.67999999999999,0
21109.0,1.3,21.0,17,3.0,Web Development,Germany,83.0,USA,1.0,12,959.5,4,4,8,1,1,51.0,9.1,0
7873.0,3.4,16.0,3,2.0,Mobile App,USA,24.0,Bangladesh,4.1,52,463.11764705882354,3,9,1,2,2,6.0,18.14,0
39175.0,4.9,14.0,18,6.0,Mobile App,USA,25.0,Canada,2.1,79,2611.6666666666665,3,9,2,0,1,108.0,29.939999999999998,0
49395.0,2.4,47.0,12,3.0,Design,Singapore,35.0,Bangladesh,2.3,232,1029.0625,1,6,1,2,1,36.0,74.11999999999999,0
29437.0,3.0,31.0,19,1.0,Data Science,UAE,57.0,Nigeria,4.4,350,919.90625,0,7,4,2,1,19.0,112.46000000000001,1
6156.0,3.0,76.0,1,5.0,Marketing,USA,72.0,USA,1.2,38,79.94805194805195,2,9,8,2,0,5.0,12.18,0
9484.0,1.5,84.0,7,2.0,Data Science,UK,69.0,Canada,4.7,226,111.5764705882353,0,8,2,1,3,14.0,71.78,0
30484.0,3.3,39.0,18,2.0,Design,Australia,86.0,India,1.0,339,762.1,1,0,3,2,1,36.0,107.5,0
8786.0,2.2,96.0,8,4.0,Mobile App,USA,28.0,Canada,4.8,120,90.57731958762886,3,9,2,2,3,32.0,40.32,1
6401.0,1.1,56.0,3,4.0,Writing,UK,76.0,Australia,2.8,64,112.29824561403508,5,8,0,1,2,12.0,21.22,0
32052.0,3.5,57.0,15,4.0,Marketing,India,33.0,Australia,1.4,439,552.6206896551724,2,5,0,2,1,60.0,136.76,0
26209.0,4.4,90.0,18,7.0,Design,UAE,53.0,USA,3.7,295,288.010989010989,1,7,8,0,1,126.0,95.38,1
31555.0,2.4,98.0,9,1.0,Data Science,Germany,16.0,Pakistan,4.6,429,318.73737373737373,0,4,5,2,3,9.0,133.23999999999998,0
38185.0,2.6,15.0,5,8.0,Design,Germany,26.0,Philippines,2.8,204,2386.5625,1,4,6,2,2,40.0,63.81999999999999,0
8929.0,4.6,27.0,15,9.0,Design,Australia,12.0,Philippines,3.8,134,318.89285714285717,1,0,6,0,1,135.0,46.22,0
15216.0,3.0,97.0,9,6.0,Web Development,UK,87.0,Pakistan,4.9,44,155.26530612244898,4,8,5,2,3,54.0,17.86,0
49063.0,3.9,0.0,12,4.0,Mobile App,Canada,77.0,Philippines,2.0,277,49063.0,3,2,6,0,1,48.0,87.5,0
11638.0,2.0,40.0,8,6.0,Marketing,Germany,87.0,Canada,4.3,134,283.8536585365854,2,4,2,1,3,48.0,44.31999999999999,0
35798.0,4.6,47.0,6,7.0,Web Development,Germany,31.0,India,2.2,377,745.7916666666666,4,4,3,0,3,42.0,115.78,1
23929.0,1.6,30.0,3,6.0,Mobile App,India,27.0,Philippines,2.7,467,771.9032258064516,3,5,6,1,2,18.0,142.07999999999998,1
6272.0,3.5,35.0,18,1.0,Design,Germany,36.0,Bangladesh,2.1,51,174.22222222222223,1,4,1,2,1,18.0,21.54,0
48744.0,1.1,32.0,3,5.0,Mobile App,Germany,59.0,India,2.8,228,1477.090909090909,3,4,3,1,2,15.0,70.41999999999999,1
49019.0,3.6,32.0,18,8.0,Data Science,USA,87.0,Bangladesh,1.0,355,1485.4242424242425,0,9,1,0,1,144.0,112.3,1
36232.0,2.1,81.0,18,8.0,Marketing,Germany,3.0,UK,2.2,67,441.8536585365854,2,4,7,2,1,144.0,26.379999999999995,0
40405.0,2.8,22.0,11,9.0,Web Development,India,32.0,Pakistan,2.8,197,1756.7391304347825,4,5,5,2,1,99.0,63.519999999999996,0
17847.0,2.4,59.0,12,4.0,Marketing,UAE,15.0,Philippines,3.5,493,297.45,2,7,6,2,1,48.0,152.9,0
17420.0,1.7,86.0,3,6.0,Design,Singapore,75.0,UK,3.5,66,200.22988505747125,1,6,7,1,2,18.0,22.1,0
32322.0,3.0,78.0,9,7.0,Data Science,Germany,66.0,Bangladesh,3.3,2,409.1392405063291,0,4,1,2,3,63.0,4.619999999999999,0
47159.0,4.5,89.0,6,5.0,Mobile App,Brazil,63.0,Ukraine,2.2,57,523.9888888888889,3,1,9,0,3,30.0,19.779999999999998,0
40608.0,4.8,29.0,4,8.0,Mobile App,Australia,1.0,India,4.8,375,1353.6,3,0,3,0,2,32.0,115.62,0
24063.0,1.8,88.0,16,3.0,Data Science,Canada,75.0,Ukraine,2.6,450,270.3707865168539,0,2,9,1,1,48.0,140.84,1
8467.0,3.9,44.0,17,8.0,Mobile App,Brazil,5.0,Canada,1.9,255,188.15555555555557,3,1,2,0,1,136.0,82.36,0
45683.0,3.7,79.0,10,5.0,Web Development,USA,6.0,UK,3.2,355,571.0375,4,9,7,0,3,50.0,110.78,1
74910.125,2.4,38.0,14,1.0,Writing,France,5.0,Philippines,4.0,437,1920.7724358974358,5,3,6,2,1,14.0,136.9,1
29263.0,1.1,44.0,6,6.0,Mobile App,India,73.0,India,1.0,264,650.2888888888889,3,5,3,1,3,36.0,81.4,1
12416.0,3.8,77.0,17,2.0,Design,Australia,28.0,India,2.1,437,159.17948717948718,1,0,3,0,1,34.0,137.04,0
9234.0,4.8,80.0,5,7.0,Mobile App,Singapore,83.0,Ukraine,4.3,463,114.0,3,6,9,0,2,35.0,142.12,1
34113.0,3.5,11.0,17,9.0,Marketing,France,69.0,Nigeria,3.0,434,2842.75,2,3,4,2,1,153.0,136.5,1
28679.0,2.7,92.0,15,3.0,Design,Brazil,87.0,Ukraine,2.6,15,308.3763440860215,1,1,9,2,1,45.0,10.04,1
35762.0,3.1,31.0,1,4.0,Mobile App,UAE,44.0,Bangladesh,4.7,267,1117.5625,3,7,1,2,0,4.0,82.28,0
13177.0,1.8,55.0,18,4.0,Mobile App,Australia,16.0,UK,1.4,101,235.30357142857142,3,0,7,1,1,72.0,36.26,0
18768.0,4.0,23.0,0,4.0,Design,Brazil,71.0,Bangladesh,3.5,403,782.0,1,1,1,0,0,0.0,122.3,0
12830.0,4.0,12.0,10,5.0,Web Development,Brazil,78.0,Philippines,2.4,436,986.9230769230769,4,1,6,0,3,50.0,134.76,0
21233.0,1.6,19.0,19,5.0,Writing,UAE,22.0,India,1.3,286,1061.65,5,7,3,1,1,95.0,92.02,0
38447.0,4.5,78.0,4,9.0,Writing,Australia,73.0,Philippines,1.9,221,486.67088607594934,5,0,6,0,2,36.0,68.25999999999999,1
27786.0,2.1,55.0,15,8.0,Web Development,USA,23.0,Canada,3.5,20,496.17857142857144,4,9,2,2,1,120.0,11.9,1
7110.0,4.9,52.0,0,2.0,Mobile App,UAE,43.0,Australia,1.1,386,134.1509433962264,3,7,0,0,0,0.0,116.24,0
6930.0,2.5,67.0,18,9.0,Writing,USA,68.0,Philippines,3.4,20,101.91176470588235,5,9,6,2,1,162.0,12.76,0
40422.0,1.7,53.0,13,2.0,Web Development,Canada,43.0,UK,4.8,91,748.5555555555555,4,2,7,1,1,26.0,33.120000000000005,0
14328.0,2.4,33.0,2,7.0,Web Development,France,26.0,UK,4.2,283,421.4117647058824,4,3,7,2,0,14.0,87.17999999999999,0
43413.0,2.8,27.0,1,5.0,Writing,Canada,41.0,USA,2.4,132,1550.4642857142858,5,2,8,2,0,5.0,40.86,0
31997.0,1.3,49.0,4,7.0,Design,UAE,70.0,USA,1.6,326,639.94,1,7,8,1,2,28.0,99.64,0
39756.0,3.3,1.0,16,5.0,Data Science,India,31.0,USA,2.9,452,19878.0,0,5,8,2,1,80.0,141.56,0
37118.0,3.4,93.0,17,6.0,Design,Canada,17.0,Pakistan,2.6,328,394.8723404255319,1,2,5,2,1,102.0,104.53999999999999,0
46832.0,4.0,25.0,0,8.0,Mobile App,India,9.0,India,4.9,174,1801.2307692307693,3,5,3,0,0,0.0,54.16,1
27026.0,1.1,50.0,14,1.0,Design,India,55.0,Bangladesh,5.0,212,529.9215686274509,1,5,1,1,1,14.0,69.8,0
30658.0,3.2,46.0,8,1.0,Marketing,UAE,6.0,Ukraine,2.6,147,652.2978723404256,2,7,9,2,3,8.0,47.54,1
25532.0,1.2,25.0,4,5.0,Data Science,Singapore,70.0,India,1.6,421,982.0,0,6,3,1,2,20.0,128.14,1
74910.125,3.8,83.0,12,1.0,Data Science,Germany,64.0,USA,4.6,231,891.7872023809524,0,4,8,0,1,12.0,74.74,1
45436.0,1.2,91.0,18,3.0,Web Development,Brazil,4.0,Ukraine,4.2,371,493.8695652173913,4,1,9,1,1,54.0,118.38,1
30294.0,4.6,83.0,9,9.0,Marketing,Canada,67.0,Pakistan,3.0,164,360.64285714285717,2,2,5,0,3,81.0,53.099999999999994,0
5948.0,3.8,74.0,19,7.0,Mobile App,UK,88.0,Ukraine,2.5,313,79.30666666666667,3,8,9,0,1,133.0,100.6,0
29361.0,3.0,73.0,13,6.0,Web Development,Canada,56.0,UK,2.8,144,396.77027027027026,4,2,7,2,1,78.0,48.22,0
28641.0,2.8,60.0,11,8.0,Design,Singapore,18.0,Bangladesh,4.6,297,469.5245901639344,1,6,1,2,1,88.0,94.24,0
9574.0,1.5,22.0,10,8.0,Design,France,32.0,Ukraine,1.7,475,416.2608695652174,1,3,9,1,3,80.0,146.18,0
6906.0,2.2,36.0,6,6.0,Writing,Singapore,85.0,Pakistan,4.2,222,186.64864864864865,5,6,5,2,3,36.0,70.08,0
32323.0,4.5,40.0,16,4.0,Web Development,Germany,48.0,USA,1.1,352,788.3658536585366,4,4,8,0,1,64.0,110.83999999999999,1
23791.0,4.6,51.0,17,4.0,Marketing,UAE,29.0,USA,4.7,415,457.5192307692308,2,7,8,0,1,68.0,131.48,1
42068.0,1.0,82.0,6,4.0,Web Development,Brazil,32.0,Bangladesh,3.0,61,506.8433734939759,4,1,1,1,3,24.0,21.3,0
32503.0,3.4,81.0,19,6.0,Web Development,Singapore,25.0,India,1.9,95,396.3780487804878,4,6,3,2,1,114.0,34.96,0
47351.0,3.9,48.0,5,5.0,Web Development,Canada,76.0,Philippines,1.0,111,966.3469387755102,4,2,6,0,2,25.0,35.199999999999996,1
34906.0,3.5,26.0,10,2.0,Data Science,France,63.0,Australia,3.2,375,1292.8148148148148,0,3,0,2,3,20.0,116.78,1
23812.0,1.3,5.0,11,6.0,Writing,Singapore,9.0,Bangladesh,2.0,86,3968.6666666666665,5,6,1,1,1,66.0,29.9,0
43608.0,1.9,73.0,15,1.0,Mobile App,UK,71.0,India,3.5,404,589.2972972972973,3,8,3,1,1,15.0,127.1,1
1882.0,2.0,65.0,18,9.0,Mobile App,France,14.0,Bangladesh,2.1,472,28.515151515151516,3,3,1,1,1,162.0,147.84,1
34671.0,4.3,23.0,18,6.0,Mobile App,India,20.0,Canada,1.4,416,1444.625,3,5,2,0,1,108.0,130.76,0
42279.0,2.9,37.0,10,7.0,Data Science,UAE,84.0,UK,3.0,254,1112.6052631578948,0,7,7,2,3,70.0,80.4,0
3792.0,2.9,27.0,15,1.0,Writing,Australia,10.0,UK,3.3,450,135.42857142857142,5,0,7,2,1,15.0,140.82,0
42279.0,4.7,27.0,11,8.0,Marketing,USA,11.0,India,2.8,389,1509.9642857142858,2,9,3,0,1,88.0,121.11999999999999,1
33687.0,3.5,65.0,7,5.0,Writing,Brazil,39.0,Australia,2.8,112,510.40909090909093,5,1,0,2,3,35.0,36.82,0
12911.0,4.6,60.0,2,5.0,Data Science,UAE,19.0,UK,3.4,253,211.65573770491804,0,7,7,0,0,10.0,77.85999999999999,0
37785.0,2.8,45.0,1,6.0,Marketing,Germany,19.0,India,3.1,347,821.4130434782609,2,4,3,2,0,6.0,105.64,1
15922.0,1.6,68.0,5,7.0,Web Development,UAE,43.0,Bangladesh,1.5,321,230.7536231884058,4,7,1,1,2,35.0,98.39999999999999,0
