project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,success,budget_per_proposal,client_rating_category,experience_level
16497.0,2.3,14.0,0,8.0,Marketing,Germany,45.0,Nigeria,2.6,388,0,1099.8,Medium,Entry
14715.0,2.1,94.0,5,9.0,Marketing,Singapore,64.0,Nigeria,2.2,329,1,154.89473684210526,Medium,Junior
33569.0,1.7,13.0,7,2.0,Data Science,UAE,47.0,Australia,3.9,230,0,2397.785714285714,Low,Senior
24411.0,3.0,53.0,19,4.0,Writing,France,23.0,Nigeria,3.0,392,1,452.05555555555554,Medium,Expert
17530.0,2.1,77.0,17,8.0,Marketing,India,32.0,UK,1.1,141,1,224.74358974358975,Medium,Expert
29834.0,3.9,5.0,17,8.0,Marketing,France,49.0,Ukraine,1.9,357,1,4972.333333333333,High,Expert
15071.0,1.3,77.0,16,9.0,Mobile App,USA,81.0,UK,3.8,393,1,193.21794871794873,Low,Expert
43219.0,3.7,80.0,15,3.0,Writing,UAE,19.0,India,2.2,416,0,533.5679012345679,High,Expert
29427.0,2.0,17.0,12,1.0,Marketing,India,78.0,Pakistan,4.7,74,0,1634.8333333333333,Low,Expert
21214.0,3.0,19.0,3,9.0,Mobile App,France,67.0,UK,3.9,39,1,1060.7,Medium,Junior
44041.0,2.1,61.0,3,1.0,Mobile App,France,39.0,Nigeria,2.2,389,0,710.3387096774194,Medium,Junior
23887.0,3.9,80.0,13,3.0,Marketing,UAE,89.0,Pakistan,3.1,272,0,294.9012345679012,High,Expert
28944.0,4.8,79.0,4,3.0,Data Science,France,60.0,Ukraine,3.7,419,0,361.8,High,Junior
49408.0,4.7,39.0,15,9.0,Mobile App,Germany,11.0,Australia,1.8,69,1,1235.2,High,Expert
20421.0,3.3,38.0,13,1.0,Mobile App,Germany,49.0,Canada,2.0,316,0,523.6153846153846,Medium,Expert
13557.0,2.9,51.0,13,7.0,Writing,India,15.0,Australia,3.0,110,1,260.71153846153845,Medium,Expert
45768.0,4.3,31.0,13,2.0,Data Science,India,83.0,USA,4.7,457,0,1430.25,High,Expert
25358.0,3.7,72.0,13,7.0,Data Science,Australia,61.0,USA,2.4,432,1,347.36986301369865,High,Expert
49189.0,1.7,26.0,18,1.0,Mobile App,France,43.0,Ukraine,2.6,233,0,1821.8148148148148,Low,Expert
45138.0,4.3,51.0,2,8.0,Writing,Canada,15.0,USA,1.8,196,0,868.0384615384615,High,Entry
26562.0,2.7,96.0,16,2.0,Writing,India,79.0,India,3.4,338,0,273.83505154639175,Medium,Expert
37350.0,1.8,62.0,13,3.0,Writing,Canada,79.0,Bangladesh,4.0,198,0,592.8571428571429,Low,Expert
46986.0,2.1,73.0,9,8.0,Writing,UAE,73.0,Nigeria,2.8,23,1,634.9459459459459,Medium,Senior
21067.0,2.1,62.0,12,3.0,Web Development,India,5.0,Canada,4.0,306,0,334.3968253968254,Medium,Expert
30239.0,3.1,16.0,3,1.0,Marketing,Brazil,83.0,Bangladesh,2.2,425,0,1778.764705882353,Medium,Junior
43785.0,1.9,298.0,10,9.0,Mobile App,Germany,88.0,UK,3.8,146,1,146.438127090301,Low,Senior
4254.0,1.5,99.0,14,8.0,Mobile App,USA,29.0,India,2.0,61,1,42.54,Low,Expert
27544.0,1.5,80.0,14,4.0,Mobile App,Australia,62.0,UK,4.1,458,1,340.04938271604937,Low,Expert
2224.0,3.3,81.0,1,8.0,Data Science,Singapore,60.0,Bangladesh,4.3,66,1,27.121951219512194,Medium,Entry
1876.0,3.9,22.0,10,5.0,Data Science,India,69.0,USA,4.2,29,0,81.56521739130434,High,Senior
9206.0,2.3,97.0,1,3.0,Writing,USA,22.0,Nigeria,1.9,106,0,93.93877551020408,Medium,Entry
9394.0,1.1,71.0,4,1.0,Marketing,Australia,13.0,Bangladesh,3.8,165,0,130.47222222222223,Low,Junior
18537.0,1.5,12.0,12,5.0,Data Science,Germany,50.0,Nigeria,3.2,389,1,1425.923076923077,Low,Expert
18950.0,4.7,22.0,0,6.0,Design,France,47.0,USA,4.9,366,0,823.9130434782609,High,Entry
16906.0,,56.0,6,4.0,Mobile App,France,29.0,Australia,2.4,482,0,296.5964912280702,,Senior
30225.0,2.8,61.0,6,7.0,Mobile App,UAE,80.0,India,4.1,405,1,487.5,Medium,Senior
6426.0,,53.0,9,3.0,Web Development,India,17.0,UK,2.5,120,0,119.0,,Senior
39519.0,3.9,19.0,5,7.0,Web Development,Germany,20.0,Nigeria,2.6,10,0,1975.95,High,Junior
9996.0,3.1,85.0,19,1.0,Design,UK,78.0,Nigeria,1.4,71,0,116.23255813953489,Medium,Expert
36568.0,1.8,51.0,11,7.0,Web Development,Brazil,6.0,Nigeria,2.0,346,1,703.2307692307693,Low,Expert
30306.0,1.4,22.0,12,1.0,Marketing,UK,22.0,Ukraine,1.7,252,0,1317.6521739130435,Low,Expert
23163.0,2.5,34.0,10,1.0,Writing,Canada,9.0,Pakistan,1.6,284,0,661.8,Medium,Senior
41821.0,4.3,66.0,17,2.0,Writing,Australia,32.0,USA,1.0,118,0,624.1940298507462,High,Expert
36995.0,4.5,33.0,1,2.0,Mobile App,Germany,88.0,Bangladesh,4.2,374,0,1088.0882352941176,High,Entry
23156.0,3.4,32.0,15,4.0,Writing,Germany,33.0,India,2.9,7,1,701.6969696969697,Medium,Expert
26360.0,3.9,45.0,1,1.0,Web Development,Canada,77.0,Ukraine,4.2,214,0,573.0434782608696,High,Entry
17332.0,1.5,80.0,18,4.0,Design,USA,70.0,Australia,3.5,220,0,213.97530864197532,Low,Expert
39287.0,3.4,44.0,5,,Marketing,Canada,49.0,Ukraine,4.3,79,0,873.0444444444445,Medium,Junior
48731.0,3.7,18.0,0,4.0,Writing,Australia,30.0,Pakistan,3.0,418,0,2564.7894736842104,High,Entry
22227.0,1.8,93.0,10,4.0,Mobile App,Singapore,16.0,USA,1.4,71,0,236.45744680851064,Low,Senior
43315.0,4.5,86.0,17,9.0,Mobile App,Brazil,65.0,USA,3.5,199,1,497.8735632183908,High,Expert
30045.0,1.8,14.0,9,9.0,Marketing,UAE,82.0,Canada,3.7,172,1,2003.0,Low,Senior
45022.0,2.3,77.0,17,,Web Development,Australia,86.0,USA,3.5,288,0,577.2051282051282,Medium,Expert
3020.0,3.5,65.0,0,5.0,Writing,France,14.0,Australia,4.2,233,0,45.75757575757576,Medium,Entry
3581.0,3.6,38.0,18,7.0,Web Development,Singapore,56.0,Canada,3.9,260,1,91.82051282051282,High,Expert
34696.0,3.8,241.0,15,4.0,Mobile App,UK,37.0,Philippines,2.7,445,0,143.37190082644628,High,Expert
37235.0,1.4,69.0,6,5.0,Design,Canada,49.0,Nigeria,4.3,420,0,531.9285714285714,Low,Senior
39713.0,4.4,58.0,14,2.0,Writing,USA,78.0,Philippines,3.8,144,0,673.1016949152543,High,Expert
15066.0,3.1,31.0,0,3.0,Design,UAE,50.0,India,1.5,21,0,470.8125,Medium,Entry
14542.0,2.9,20.0,8,7.0,Marketing,UK,36.0,USA,3.2,77,1,692.4761904761905,Medium,Senior
25998.0,,39.0,1,7.0,Writing,France,52.0,India,3.9,229,0,649.95,,Entry
11829.0,4.0,91.0,16,4.0,Mobile App,France,23.0,USA,3.2,159,1,128.57608695652175,High,Expert
32156.0,1.5,26.0,9,1.0,Writing,Canada,66.0,Pakistan,4.8,13,0,1190.962962962963,Low,Senior
2659.0,4.0,1.0,5,1.0,Mobile App,UK,71.0,Ukraine,1.4,235,0,1329.5,High,Junior
38400.0,1.4,96.0,4,4.0,Data Science,Canada,45.0,Philippines,3.9,147,0,395.87628865979383,Low,Junior
19863.0,1.1,79.0,7,,Mobile App,UAE,86.0,USA,4.3,149,0,248.2875,Low,Senior
48201.0,2.6,38.0,7,6.0,Mobile App,Singapore,28.0,Ukraine,3.8,29,0,1235.923076923077,Medium,Senior
43741.0,5.0,85.0,4,7.0,Marketing,UAE,20.0,Nigeria,2.5,437,0,508.6162790697674,High,Junior
19533.0,,55.0,11,9.0,Writing,UK,49.0,Bangladesh,2.5,160,1,348.80357142857144,,Expert
11305.0,3.7,12.0,6,9.0,Design,Singapore,57.0,UK,3.3,260,1,869.6153846153846,High,Senior
36351.0,1.7,55.0,12,5.0,Mobile App,Germany,82.0,USA,2.6,17,0,649.125,Low,Expert
27332.0,3.9,65.0,12,3.0,Writing,UK,88.0,Pakistan,4.5,62,1,414.1212121212121,High,Expert
14444.0,3.0,77.0,16,3.0,Mobile App,Singapore,59.0,Australia,1.4,429,0,185.17948717948718,Medium,Expert
20373.0,3.7,55.0,3,6.0,Web Development,India,26.0,Philippines,3.6,134,0,363.80357142857144,High,Junior
40872.0,1.8,27.0,17,1.0,Web Development,Germany,19.0,Canada,1.5,156,0,1459.7142857142858,Low,Expert
24428.0,4.0,63.0,9,7.0,Web Development,USA,13.0,Canada,3.2,56,1,381.6875,High,Senior
15879.0,5.0,70.0,2,3.0,Web Development,UK,74.0,Ukraine,3.9,430,0,223.64788732394365,High,Entry
37251.0,3.7,81.0,11,5.0,Design,USA,62.0,Philippines,1.7,264,0,454.280487804878,High,Expert
35046.0,,63.0,0,7.0,Marketing,Australia,14.0,India,3.8,253,0,547.59375,,Entry
24786.0,4.7,55.0,10,7.0,Mobile App,UK,73.0,Canada,1.6,494,1,442.60714285714283,High,Senior
5610.0,1.1,40.0,17,9.0,Web Development,USA,11.0,USA,3.5,186,1,136.82926829268294,Low,Expert
12587.0,3.9,99.0,12,1.0,Writing,Canada,67.0,Canada,3.0,367,0,125.87,High,Expert
24262.0,4.6,40.0,16,3.0,Web Development,Australia,12.0,Nigeria,2.2,360,1,591.7560975609756,High,Expert
17581.0,1.2,99.0,7,9.0,Data Science,Australia,35.0,USA,1.4,378,1,175.81,Low,Senior
35447.0,2.8,3.0,19,,Data Science,Canada,39.0,India,3.9,326,1,8861.75,Medium,Expert
10096.0,1.8,56.0,18,2.0,Marketing,UK,32.0,Australia,2.5,198,0,177.12280701754386,Low,Expert
38519.0,3.3,29.0,16,8.0,Design,UAE,14.0,Pakistan,1.3,368,1,1283.9666666666667,Medium,Expert
42503.0,3.6,87.0,1,8.0,Data Science,Brazil,65.0,UK,,170,0,482.9886363636364,High,Entry
18813.0,2.2,83.0,2,2.0,Writing,UK,27.0,Australia,1.9,314,0,223.96428571428572,Medium,Entry
48139.0,2.8,45.0,2,8.0,Web Development,India,60.0,Nigeria,3.9,5,0,1046.5,Medium,Entry
1513.0,2.1,55.0,5,3.0,Data Science,France,43.0,India,3.3,365,0,27.017857142857142,Medium,Junior
49878.0,2.5,30.0,9,7.0,Data Science,Singapore,65.0,Ukraine,1.8,255,1,1608.967741935484,Medium,Senior
24205.0,1.6,87.0,17,9.0,Design,Canada,55.0,UK,1.3,366,1,275.0568181818182,Low,Expert
2328.0,4.5,6.0,17,4.0,Data Science,USA,88.0,Nigeria,,308,1,332.57142857142856,High,Expert
8409.0,,89.0,13,6.0,Web Development,Singapore,81.0,Philippines,1.1,319,0,93.43333333333334,,Expert
38856.0,4.5,76.0,15,9.0,Marketing,USA,35.0,Philippines,1.3,487,1,504.6233766233766,High,Expert
13609.0,3.3,53.0,6,,Marketing,UAE,32.0,UK,3.8,247,0,252.0185185185185,Medium,Senior
2523.0,2.3,7.0,0,1.0,Marketing,UK,19.0,Ukraine,3.2,218,0,315.375,Medium,Entry
15037.0,3.9,54.0,16,3.0,Mobile App,France,39.0,Nigeria,2.3,3,0,273.4,High,Expert
27161.0,3.0,68.0,4,9.0,Web Development,Canada,20.0,Bangladesh,3.2,0,1,393.6376811594203,Medium,Junior
39159.0,3.0,43.0,0,3.0,Data Science,Germany,28.0,India,3.4,325,0,889.9772727272727,Medium,Entry
34348.0,1.4,12.0,16,2.0,Data Science,Germany,3.0,Canada,3.3,30,0,2642.153846153846,Low,Expert
38304.0,2.6,92.0,9,4.0,Data Science,Australia,32.0,Canada,3.6,320,0,411.8709677419355,Medium,Senior
15879.0,2.0,19.0,11,5.0,Design,UAE,86.0,Pakistan,4.8,116,1,793.95,Low,Expert
28266.0,1.1,77.0,19,7.0,Writing,India,58.0,USA,2.6,452,1,362.38461538461536,Low,Expert
44090.0,2.4,31.0,1,7.0,Web Development,France,54.0,Bangladesh,2.2,274,0,1377.8125,Medium,Entry
3063.0,1.4,59.0,15,9.0,Marketing,India,42.0,Nigeria,1.2,196,1,51.05,Low,Expert
36560.0,2.0,49.0,14,8.0,Data Science,Australia,15.0,Pakistan,1.6,373,1,731.2,Low,Expert
29697.0,1.4,26.0,12,2.0,Mobile App,Germany,83.0,Nigeria,1.4,324,0,1099.888888888889,Low,Expert
4086.0,1.4,24.0,17,8.0,Design,Canada,62.0,Canada,2.3,176,1,163.44,Low,Expert
16587.0,1.8,51.0,19,8.0,Writing,Germany,31.0,Bangladesh,3.4,286,1,318.9807692307692,Low,Expert
49368.0,5.0,67.0,13,5.0,Data Science,Germany,61.0,Canada,1.2,443,1,726.0,High,Expert
23725.0,1.0,20.0,17,3.0,Marketing,Germany,26.0,Bangladesh,3.9,235,1,1129.7619047619048,Low,Expert
30250.0,3.6,17.0,1,,Web Development,Canada,69.0,Philippines,2.6,454,0,1680.5555555555557,High,Entry
7143.0,1.6,38.0,1,7.0,Mobile App,UAE,57.0,Philippines,4.9,78,0,183.15384615384616,Low,Entry
28023.0,4.7,14.0,2,1.0,Marketing,Australia,20.0,Australia,3.3,242,0,1868.2,High,Entry
37227.0,1.4,52.0,4,8.0,Design,UK,66.0,Ukraine,4.1,310,1,702.3962264150944,Low,Junior
11505.0,4.8,37.0,15,5.0,Web Development,France,21.0,UK,4.4,204,1,302.7631578947368,High,Expert
44043.0,3.4,47.0,14,6.0,Web Development,UAE,60.0,USA,4.6,459,1,917.5625,Medium,Expert
661.0,1.0,51.0,11,9.0,Design,Australia,63.0,USA,3.1,382,1,12.711538461538462,Low,Expert
16529.0,4.6,87.0,8,8.0,Web Development,Germany,51.0,UK,2.6,210,1,187.82954545454547,High,Senior
14726.0,3.1,71.0,13,3.0,Mobile App,UAE,84.0,Pakistan,3.2,332,0,204.52777777777777,Medium,Expert
29231.0,2.1,27.0,15,5.0,Mobile App,India,39.0,Ukraine,2.6,90,1,1043.9642857142858,Medium,Expert
44422.0,4.1,84.0,10,4.0,Web Development,Singapore,11.0,Canada,2.0,165,0,522.6117647058824,High,Senior
45348.0,4.7,15.0,5,1.0,Data Science,Germany,57.0,Pakistan,2.3,160,0,2834.25,High,Junior
3890.0,2.9,15.0,9,5.0,Web Development,Germany,3.0,Ukraine,1.9,5,0,243.125,Medium,Senior
6497.0,2.3,34.0,7,7.0,Data Science,UK,37.0,Nigeria,2.1,140,0,185.62857142857143,Medium,Senior
13193.0,4.2,16.0,15,1.0,Web Development,France,84.0,Ukraine,1.4,204,0,776.0588235294117,High,Expert
42592.0,3.7,72.0,2,4.0,Marketing,Singapore,25.0,Philippines,2.7,460,0,583.4520547945206,High,Entry
1041.0,4.6,98.0,1,6.0,Writing,India,21.0,Australia,1.9,19,0,10.515151515151516,High,Entry
22317.0,3.8,51.0,15,9.0,Mobile App,India,80.0,Canada,2.8,99,1,429.1730769230769,High,Expert
38361.0,2.0,92.0,18,8.0,Web Development,India,42.0,Philippines,4.2,164,1,412.48387096774195,Low,Expert
13928.0,4.7,81.0,8,2.0,Mobile App,USA,1.0,USA,2.8,44,0,169.85365853658536,High,Senior
44434.0,1.4,11.0,15,3.0,Design,India,23.0,Philippines,4.8,456,1,3702.8333333333335,Low,Expert
49331.0,2.1,82.0,3,5.0,Writing,Brazil,24.0,Pakistan,1.6,336,0,594.3493975903615,Medium,Junior
10758.0,3.1,47.0,9,7.0,Data Science,UAE,47.0,Canada,4.4,226,1,224.125,Medium,Senior
16544.0,3.3,21.0,18,3.0,Design,Canada,89.0,Canada,2.0,314,1,752.0,Medium,Expert
29911.0,1.1,48.0,12,7.0,Writing,Singapore,7.0,UK,4.7,51,1,610.4285714285714,Low,Expert
5969.0,4.1,51.0,17,5.0,Design,Singapore,38.0,USA,1.9,145,1,114.78846153846153,High,Expert
29354.0,2.4,78.0,14,6.0,Mobile App,Germany,47.0,India,4.0,280,1,371.56962025316454,Medium,Expert
6756.0,2.6,0.0,3,6.0,Marketing,Australia,35.0,Philippines,1.2,122,0,6756.0,Medium,Junior
11220.0,4.2,65.0,8,4.0,Writing,Australia,78.0,Philippines,3.5,206,1,170.0,High,Senior
34437.0,2.5,63.0,3,8.0,Design,USA,62.0,Pakistan,1.9,470,0,538.078125,Medium,Junior
34098.0,1.2,7.0,15,9.0,Data Science,Brazil,73.0,Bangladesh,3.7,384,1,4262.25,Low,Expert
2151.0,1.7,249.0,14,,Writing,India,3.0,Pakistan,,296,0,8.604,Low,Expert
19694.0,4.8,24.0,1,9.0,Writing,India,20.0,Philippines,4.7,101,1,787.76,High,Entry
25551.0,1.3,65.0,13,4.0,Design,India,44.0,Ukraine,3.5,273,0,387.1363636363636,Low,Expert
27886.0,2.4,72.0,2,6.0,Marketing,USA,32.0,India,2.6,128,0,382.0,Medium,Entry
10018.0,3.0,72.0,3,7.0,Web Development,USA,26.0,USA,1.8,166,0,137.23287671232876,Medium,Junior
46526.0,3.0,76.0,0,4.0,Data Science,Brazil,,Philippines,3.6,201,0,604.2337662337662,Medium,Entry
16684.0,1.0,69.0,8,8.0,Data Science,UK,5.0,UK,1.5,414,0,238.34285714285716,Low,Senior
34287.0,3.0,93.0,16,8.0,Design,USA,59.0,India,,101,1,364.75531914893617,Medium,Expert
22121.0,2.5,78.0,13,1.0,Marketing,UAE,61.0,Philippines,2.0,70,0,280.0126582278481,Medium,Expert
10528.0,4.9,50.0,16,8.0,Mobile App,Australia,49.0,Philippines,3.1,421,1,206.4313725490196,High,Expert
12948.0,1.6,52.0,0,3.0,Mobile App,Germany,30.0,Nigeria,3.4,7,0,244.30188679245282,Low,Entry
45753.0,2.4,14.0,9,5.0,Web Development,UAE,17.0,India,2.4,161,0,3050.2,Medium,Senior
34551.0,2.7,49.0,15,8.0,Web Development,India,70.0,Pakistan,3.7,72,1,691.02,Medium,Expert
30947.0,2.6,70.0,18,6.0,Design,Germany,58.0,Bangladesh,2.0,344,1,435.8732394366197,Medium,Expert
18894.0,,74.0,2,4.0,Marketing,Australia,63.0,Pakistan,,26,0,251.92,,Entry
35001.0,1.9,37.0,11,4.0,Mobile App,Germany,61.0,USA,4.8,168,0,921.078947368421,Low,Expert
30754.0,1.9,39.0,2,4.0,Data Science,Germany,63.0,Bangladesh,2.3,262,0,768.85,Low,Entry
19009.0,3.9,65.0,14,6.0,Marketing,Canada,15.0,Philippines,3.9,287,1,288.0151515151515,High,Expert
49498.0,,38.0,16,7.0,Mobile App,Australia,1.0,Bangladesh,3.0,72,1,1269.179487179487,,Expert
14972.0,2.7,73.0,17,5.0,Marketing,Germany,13.0,Philippines,3.7,208,1,202.32432432432432,Medium,Expert
46157.0,1.7,16.0,6,8.0,Design,UAE,48.0,Australia,1.4,98,0,2715.1176470588234,Low,Senior
3971.0,1.8,6.0,18,7.0,Mobile App,France,34.0,Australia,3.1,367,1,567.2857142857143,Low,Expert
42296.0,1.0,38.0,6,8.0,Writing,Australia,30.0,Pakistan,2.6,399,1,1084.5128205128206,Low,Senior
30768.0,1.4,67.0,4,4.0,Design,Canada,19.0,Canada,2.8,385,0,452.47058823529414,Low,Junior
8829.0,3.2,34.0,7,8.0,Writing,UAE,64.0,Bangladesh,4.9,426,1,252.25714285714287,Medium,Senior
35365.0,4.6,50.0,15,6.0,Marketing,Germany,66.0,Pakistan,1.5,30,1,693.4313725490196,High,Expert
47350.0,2.1,46.0,15,3.0,Design,UAE,57.0,Australia,4.0,335,0,1007.4468085106383,Medium,Expert
47198.0,2.3,35.0,18,8.0,Data Science,Singapore,44.0,Bangladesh,2.3,430,1,1311.0555555555557,Medium,Expert
28772.0,1.5,63.0,14,7.0,Design,Singapore,,Ukraine,2.2,32,1,449.5625,Low,Expert
43345.0,2.6,94.0,6,5.0,Design,Brazil,40.0,India,2.1,212,0,456.2631578947368,Medium,Senior
6897.0,1.1,88.0,4,4.0,Design,Singapore,24.0,Ukraine,2.4,144,0,77.49438202247191,Low,Junior
32873.0,4.7,12.0,10,1.0,Design,Brazil,11.0,Nigeria,2.4,98,0,2528.6923076923076,High,Senior
36025.0,3.7,17.0,9,3.0,Web Development,USA,66.0,Australia,2.1,309,0,2001.388888888889,High,Senior
25070.0,5.0,20.0,8,2.0,Writing,Canada,1.0,USA,3.7,309,0,1193.8095238095239,High,Senior
18784.0,4.5,64.0,0,8.0,Design,Singapore,58.0,Bangladesh,1.2,434,0,288.9846153846154,High,Entry
19494.0,2.9,99.0,19,8.0,Design,Australia,28.0,Philippines,2.3,179,1,194.94,Medium,Expert
23784.0,3.1,7.0,0,5.0,Marketing,Brazil,68.0,Philippines,2.1,134,0,2973.0,Medium,Entry
18333.0,1.8,47.0,7,5.0,Web Development,UK,59.0,India,4.0,437,0,381.9375,Low,Senior
25622.0,2.8,84.0,2,4.0,Mobile App,USA,71.0,India,1.6,476,0,301.43529411764706,Medium,Entry
5517.0,4.6,42.0,1,1.0,Marketing,India,22.0,USA,4.8,394,0,128.30232558139534,High,Entry
16870.0,1.2,52.0,3,,Marketing,Australia,29.0,Canada,1.7,189,0,318.3018867924528,Low,Junior
29752.0,4.5,84.0,18,6.0,Web Development,India,89.0,USA,2.5,29,1,350.0235294117647,High,Expert
8499.0,2.4,26.0,10,4.0,Web Development,India,74.0,Philippines,1.8,81,0,314.77777777777777,Medium,Senior
22936.0,4.6,18.0,4,4.0,Web Development,UAE,84.0,India,2.1,56,0,1207.157894736842,High,Junior
43463.0,4.8,22.0,9,3.0,Marketing,Germany,78.0,Australia,4.0,173,0,1889.695652173913,High,Senior
2596.0,3.7,49.0,7,9.0,Marketing,Canada,69.0,Philippines,2.9,207,1,51.92,High,Senior
48701.0,3.7,50.0,12,3.0,Design,Singapore,45.0,Nigeria,1.7,325,0,954.9215686274509,High,Expert
25779.0,2.8,42.0,4,8.0,Web Development,UAE,70.0,Pakistan,1.2,321,0,599.5116279069767,Medium,Junior
43863.0,4.3,98.0,11,2.0,Web Development,Singapore,86.0,Nigeria,1.9,182,0,443.06060606060606,High,Expert
49209.0,4.8,50.0,12,4.0,Marketing,Australia,17.0,Pakistan,4.8,234,1,964.8823529411765,High,Expert
26701.0,4.1,68.0,7,1.0,Marketing,UAE,79.0,Bangladesh,4.4,106,0,386.9710144927536,High,Senior
20215.0,,40.0,14,5.0,Web Development,Canada,39.0,Nigeria,2.8,185,1,493.0487804878049,,Expert
29809.0,3.4,71.0,12,2.0,Design,India,40.0,Pakistan,2.9,265,0,414.0138888888889,Medium,Expert
15578.0,4.4,10.0,0,1.0,Data Science,France,28.0,Nigeria,4.6,131,0,1416.1818181818182,High,Entry
5605.0,3.2,79.0,5,1.0,Data Science,USA,2.0,Canada,3.4,496,0,70.0625,Medium,Junior
29812.0,4.2,87.0,10,2.0,Mobile App,USA,82.0,India,4.5,329,0,338.77272727272725,High,Senior
3339.0,3.0,84.0,12,5.0,Design,Canada,27.0,India,3.0,328,1,39.28235294117647,Medium,Expert
3884.0,,51.0,19,9.0,Marketing,Australia,21.0,Bangladesh,1.8,317,1,74.6923076923077,,Expert
44119.0,2.5,22.0,0,6.0,Web Development,USA,87.0,Ukraine,3.9,364,0,1918.2173913043478,Medium,Entry
43321.0,2.8,48.0,10,4.0,Web Development,UAE,7.0,Philippines,3.1,170,0,884.1020408163265,Medium,Senior
13993.0,1.6,37.0,10,3.0,Web Development,UK,61.0,UK,3.7,297,0,368.2368421052632,Low,Senior
17569.0,1.4,46.0,7,8.0,Data Science,India,52.0,UK,1.6,23,1,373.8085106382979,Low,Senior
47407.0,3.1,71.0,2,3.0,Marketing,Germany,48.0,Philippines,3.6,260,0,658.4305555555555,Medium,Entry
8031.0,1.3,6.0,18,1.0,Web Development,Germany,19.0,Bangladesh,2.5,354,0,1147.2857142857142,Low,Expert
37551.0,2.2,65.0,11,4.0,Web Development,Germany,73.0,Bangladesh,2.3,195,0,568.9545454545455,Medium,Expert
8236.0,4.0,93.0,5,5.0,Data Science,USA,12.0,Australia,3.7,98,0,87.61702127659575,High,Junior
8210.0,4.9,76.0,7,5.0,Web Development,Canada,71.0,Pakistan,3.4,489,1,106.62337662337663,High,Senior
2119.0,3.9,61.0,4,5.0,Mobile App,Canada,2.0,Nigeria,3.6,375,0,34.17741935483871,High,Junior
14475.0,5.0,86.0,9,8.0,Marketing,UAE,17.0,Bangladesh,4.9,332,1,166.3793103448276,High,Senior
46103.0,3.8,28.0,15,8.0,Writing,Germany,75.0,Australia,3.8,100,1,1589.7586206896551,High,Expert
23752.0,2.2,37.0,11,4.0,Mobile App,UK,76.0,Philippines,3.6,351,0,625.0526315789474,Medium,Expert
15761.0,3.7,83.0,16,9.0,Design,USA,3.0,Nigeria,3.5,428,1,187.63095238095238,High,Expert
1931.0,3.8,32.0,5,1.0,Mobile App,Australia,21.0,USA,2.6,442,0,58.515151515151516,High,Junior
9567.0,2.5,28.0,8,5.0,Mobile App,USA,78.0,Bangladesh,4.4,119,0,329.8965517241379,Medium,Senior
37981.0,1.1,78.0,9,5.0,Data Science,India,79.0,UK,2.5,320,0,480.7721518987342,Low,Senior
27537.0,3.8,22.0,19,5.0,Design,UAE,51.0,Nigeria,3.8,446,1,1197.2608695652175,High,Expert
10057.0,1.1,2.0,13,8.0,Marketing,Brazil,10.0,India,2.2,376,1,3352.3333333333335,Low,Expert
9935.0,3.5,92.0,13,9.0,Marketing,UK,55.0,Australia,1.6,202,1,106.82795698924731,Medium,Expert
38266.0,1.7,44.0,16,3.0,Mobile App,UAE,36.0,Philippines,1.5,89,0,850.3555555555556,Low,Expert
662.0,3.3,7.0,15,9.0,Writing,UAE,51.0,India,3.5,194,1,82.75,Medium,Expert
35242.0,,85.0,3,8.0,Mobile App,Germany,74.0,USA,2.3,176,0,409.7906976744186,,Junior
20175.0,1.1,28.0,1,3.0,Web Development,UAE,17.0,Nigeria,2.1,114,0,695.6896551724138,Low,Entry
8961.0,2.5,1.0,15,2.0,Data Science,UK,89.0,Ukraine,3.4,332,0,4480.5,Medium,Expert
17515.0,3.4,49.0,0,4.0,Web Development,France,61.0,Canada,1.1,31,0,350.3,Medium,Entry
33091.0,4.4,64.0,2,2.0,Design,UAE,75.0,Bangladesh,2.0,367,0,509.0923076923077,High,Entry
28547.0,4.6,19.0,10,4.0,Design,Australia,13.0,Canada,2.4,433,0,1427.35,High,Senior
35282.0,2.9,51.0,15,5.0,Data Science,Singapore,65.0,Canada,3.8,214,1,678.5,Medium,Expert
10333.0,3.9,84.0,17,2.0,Mobile App,Germany,85.0,Philippines,3.2,441,1,121.56470588235294,High,Expert
8396.0,2.3,36.0,14,8.0,Design,Canada,80.0,UK,4.4,307,1,226.9189189189189,Medium,Expert
33472.0,2.4,71.0,8,1.0,Writing,Australia,87.0,Nigeria,2.3,278,0,464.8888888888889,Medium,Senior
42300.0,1.8,26.0,11,3.0,Data Science,Australia,74.0,Australia,2.2,242,0,1566.6666666666667,Low,Expert
31008.0,3.2,46.0,17,7.0,Web Development,USA,48.0,Philippines,1.1,285,1,659.7446808510638,Medium,Expert
5847.0,2.3,98.0,4,1.0,Writing,Brazil,86.0,Ukraine,,69,0,59.06060606060606,Medium,Junior
30814.0,1.3,5.0,7,2.0,Marketing,USA,70.0,India,3.0,70,0,5135.666666666667,Low,Senior
3143.0,3.7,59.0,2,3.0,Data Science,USA,47.0,Ukraine,3.0,110,0,52.38333333333333,High,Entry
41285.0,3.8,44.0,1,2.0,Writing,Australia,10.0,Australia,4.7,157,0,917.4444444444445,High,Entry
