project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,budget_per_proposal,project_category_encoded,client_location_encoded,freelancer_country_encoded,client_rating_category_encoded,experience_level_encoded,experience_quality_interaction,combined_experience_rating
31374.0,4.4,36.0,17,4.0,Design,USA,10.0,Australia,2.3,383,847.9459459459459,1,9,0,0,1,68.0,120.91999999999999
27215.0,4.7,70.0,13,2.0,Marketing,Canada,63.0,Ukraine,3.3,329,383.3098591549296,2,2,9,0,1,26.0,103.92
28105.0,3.0,19.0,17,3.0,Marketing,Canada,2.0,UK,1.3,462,1405.25,2,2,7,2,1,51.0,144.22
34817.0,1.5,97.0,1,4.0,Mobile App,Germany,36.0,Nigeria,4.0,209,355.2755102040816,3,4,4,1,0,4.0,64.6
31674.0,2.5,34.0,0,8.0,Web Development,India,57.0,Nigeria,3.8,432,904.9714285714285,4,5,4,2,0,0.0,131.12
10456.0,1.1,33.0,19,3.0,Writing,France,66.0,Canada,4.2,461,307.52941176470586,5,3,2,1,1,57.0,145.67999999999998
39408.0,4.4,85.0,1,8.0,Writing,Canada,79.0,Pakistan,4.5,91,458.2325581395349,5,2,5,0,0,8.0,29.400000000000002
11337.0,2.4,30.0,8,6.0,Marketing,USA,20.0,Philippines,4.0,221,365.7096774193548,2,9,6,2,3,48.0,70.3
4216.0,3.5,86.0,8,5.0,Writing,Canada,42.0,Canada,4.4,189,48.45977011494253,5,2,2,2,3,40.0,60.86
4981.0,3.9,18.0,15,7.0,Mobile App,UAE,21.0,India,2.4,59,262.1578947368421,3,7,3,0,1,105.0,23.16
24782.0,2.7,67.0,10,5.0,Writing,India,88.0,USA,2.4,204,364.44117647058823,5,5,8,2,3,50.0,65.16
7048.0,2.2,23.0,5,5.0,Data Science,Canada,66.0,Canada,4.8,211,293.6666666666667,0,2,2,2,2,25.0,66.72
38105.0,4.8,83.0,11,9.0,Marketing,UAE,38.0,Ukraine,4.7,257,453.6309523809524,2,7,9,0,1,99.0,82.28
8258.0,4.9,38.0,2,3.0,Design,Germany,86.0,Canada,3.2,88,211.74358974358975,1,4,2,0,0,6.0,28.279999999999998
44168.0,2.2,91.0,11,4.0,Writing,Canada,78.0,Ukraine,2.5,235,480.0869565217391,5,2,9,2,1,44.0,74.8
23677.0,2.9,53.0,0,5.0,Data Science,India,69.0,Nigeria,4.5,442,438.462962962963,0,5,4,2,0,0.0,134.4
24522.0,4.9,38.0,8,1.0,Data Science,USA,24.0,Pakistan,2.3,362,628.7692307692307,0,9,5,0,3,8.0,111.91999999999999
41261.0,1.0,16.0,19,7.0,Mobile App,Germany,26.0,Philippines,1.6,370,2427.1176470588234,3,4,6,1,1,133.0,117.34
6042.0,2.7,18.0,5,8.0,Marketing,Singapore,2.0,Pakistan,3.6,331,318.0,2,6,5,2,2,40.0,102.24
25976.0,1.4,47.0,10,6.0,Mobile App,France,46.0,Ukraine,1.2,408,541.1666666666666,3,3,9,1,3,60.0,125.88
31284.0,3.0,34.0,2,9.0,Design,UAE,34.0,Philippines,2.5,195,893.8285714285714,1,7,6,2,0,18.0,60.1
23240.0,1.1,31.0,3,3.0,Design,Germany,62.0,Bangladesh,4.2,425,726.25,1,4,1,1,2,9.0,130.08
25317.0,2.6,46.0,9,2.0,Web Development,India,87.0,USA,2.2,331,538.6595744680851,4,5,8,2,3,18.0,102.88
48096.0,1.9,46.0,18,5.0,Design,Germany,41.0,Canada,4.7,454,1023.3191489361702,1,4,2,1,1,90.0,143.48
16552.0,3.1,63.0,5,9.0,Marketing,France,15.0,Canada,4.8,182,258.625,2,3,2,2,2,45.0,58.02
35653.0,5.0,45.0,0,1.0,Marketing,Singapore,55.0,Canada,4.3,421,775.0652173913044,2,6,2,0,0,0.0,128.02
47576.0,4.2,34.0,7,1.0,Mobile App,UAE,3.0,Australia,5.0,487,1359.3142857142857,3,7,0,0,3,7.0,150.2
1171.0,4.4,93.0,7,3.0,Data Science,India,76.0,USA,3.1,250,12.457446808510639,0,5,8,0,3,21.0,78.34
663.0,3.5,16.0,5,3.0,Web Development,France,38.0,UK,3.3,223,39.0,4,3,7,2,2,15.0,69.72
41924.0,1.2,41.0,16,5.0,Design,UAE,51.0,India,4.3,170,998.1904761904761,1,7,3,1,1,80.0,57.519999999999996
44502.0,1.8,28.0,18,4.0,Data Science,USA,17.0,Pakistan,3.0,197,1534.551724137931,0,9,5,1,1,72.0,65.69999999999999
5295.0,4.7,69.0,0,6.0,Mobile App,UAE,83.0,Nigeria,2.6,248,75.64285714285714,3,7,4,0,0,0.0,75.44
11134.0,2.5,16.0,14,8.0,Writing,France,49.0,UK,3.5,180,654.9411764705883,5,3,7,2,1,112.0,59.6
5298.0,1.4,80.0,12,8.0,Web Development,UK,21.0,Nigeria,3.6,474,65.4074074074074,4,8,4,1,1,96.0,147.23999999999998
22920.0,3.8,13.0,2,4.0,Marketing,UK,88.0,Philippines,4.0,482,1637.142857142857,2,8,6,0,0,8.0,146.79999999999998
29800.0,2.2,23.0,1,1.0,Data Science,Germany,24.0,Nigeria,3.7,383,1241.6666666666667,0,4,4,2,0,1.0,116.67999999999999
24845.0,2.1,56.0,2,7.0,Mobile App,Canada,83.0,Australia,4.0,276,435.87719298245617,3,2,0,2,0,14.0,85.0
11249.0,5.0,49.0,8,6.0,Mobile App,USA,40.0,Philippines,3.7,403,224.98,3,9,6,0,3,48.0,124.77999999999999
39095.0,4.4,56.0,15,5.0,Web Development,UAE,20.0,USA,2.9,274,685.8771929824561,4,7,8,0,1,75.0,87.86
25621.0,2.6,60.0,12,4.0,Web Development,France,46.0,Ukraine,1.5,160,420.0163934426229,4,3,9,2,1,48.0,52.2
37987.0,4.9,38.0,18,6.0,Design,Australia,35.0,Philippines,4.1,247,974.025641025641,1,0,6,0,1,108.0,81.13999999999999
28911.0,3.6,54.0,17,8.0,Design,USA,48.0,Philippines,1.1,318,525.6545454545454,1,9,6,0,1,136.0,100.94
33861.0,4.0,95.0,11,6.0,Marketing,UK,33.0,UK,5.0,451,352.71875,2,8,7,0,1,66.0,140.6
21723.0,1.1,35.0,11,5.0,Marketing,Singapore,56.0,Bangladesh,4.3,187,603.4166666666666,2,6,1,1,1,55.0,61.120000000000005
7894.0,1.5,36.0,0,9.0,Web Development,Australia,41.0,Nigeria,3.7,18,213.35135135135135,4,0,4,1,0,0.0,6.88
14556.0,3.5,13.0,19,3.0,Web Development,Canada,54.0,Ukraine,4.9,243,1039.7142857142858,4,2,9,2,1,57.0,80.55999999999999
28880.0,4.6,26.0,7,4.0,Data Science,UAE,44.0,USA,3.4,112,1069.6296296296296,0,7,8,0,3,28.0,37.06
26535.0,3.5,82.0,16,5.0,Design,Australia,82.0,USA,1.2,411,319.69879518072287,1,0,8,2,1,80.0,128.57999999999998
31120.0,1.5,30.0,19,2.0,Mobile App,France,81.0,India,3.2,277,1003.8709677419355,3,3,3,1,1,38.0,90.08
20377.0,1.5,72.0,6,2.0,Design,India,72.0,UK,2.1,50,279.13698630136986,1,5,7,1,3,12.0,17.64
43904.0,4.4,80.0,8,6.0,Design,India,84.0,USA,2.5,343,542.0246913580247,1,5,8,0,3,48.0,106.3
31411.0,1.6,82.0,16,2.0,Web Development,Germany,11.0,Bangladesh,2.8,122,378.4457831325301,4,4,1,1,1,32.0,42.52
33284.0,3.1,43.0,9,1.0,Web Development,Australia,14.0,Ukraine,4.1,237,756.4545454545455,4,0,9,2,3,9.0,75.44
3691.0,1.1,67.0,3,8.0,Design,UK,42.0,Australia,3.0,318,54.279411764705884,1,8,0,1,2,24.0,97.49999999999999
33660.0,1.3,47.0,6,1.0,Writing,Germany,79.0,UK,2.9,61,701.25,5,4,7,1,3,6.0,21.26
25500.0,3.0,56.0,6,6.0,Writing,India,12.0,India,2.2,477,447.36842105263156,5,5,3,2,3,36.0,145.78
39540.0,3.8,74.0,7,1.0,Marketing,Canada,84.0,Pakistan,3.2,412,527.2,2,2,5,0,3,7.0,126.97999999999999
4131.0,2.4,21.0,7,8.0,Design,Australia,17.0,Ukraine,2.0,73,187.77272727272728,1,0,9,2,3,56.0,24.799999999999997
6672.0,1.9,3.0,15,5.0,Writing,Canada,78.0,Philippines,2.0,244,1668.0,5,2,6,1,1,75.0,78.5
42580.0,4.3,80.0,11,3.0,Marketing,Canada,25.0,Philippines,4.0,31,525.679012345679,2,2,6,0,1,33.0,14.2
24061.0,1.9,71.0,14,5.0,Marketing,Australia,26.0,USA,2.4,456,334.18055555555554,2,0,8,1,1,70.0,141.95999999999998
25317.0,3.2,45.0,7,1.0,Design,UK,47.0,Canada,1.2,152,550.3695652173913,1,8,2,2,3,7.0,48.18
20781.0,4.9,58.0,8,1.0,Marketing,Australia,25.0,Canada,2.4,143,352.22033898305085,2,0,2,0,3,8.0,46.26
29171.0,1.6,33.0,2,4.0,Web Development,Brazil,89.0,Philippines,3.6,14,857.9705882352941,4,1,6,1,0,8.0,6.24
25864.0,4.8,10.0,15,9.0,Web Development,UK,60.0,UK,4.3,442,2351.2727272727275,4,8,7,0,1,135.0,138.82
42174.0,1.7,30.0,14,9.0,Web Development,Brazil,60.0,Bangladesh,4.8,303,1360.4516129032259,4,1,1,1,1,126.0,97.02
27925.0,3.3,10.0,3,1.0,Mobile App,UAE,27.0,Philippines,4.0,273,2538.6363636363635,3,7,6,2,2,3.0,84.39999999999999
29102.0,2.5,55.0,19,3.0,Web Development,Brazil,43.0,Nigeria,2.7,244,519.6785714285714,4,1,4,2,1,57.0,79.98
23753.0,4.9,37.0,15,4.0,Web Development,India,76.0,USA,2.2,278,625.078947368421,4,5,8,0,1,60.0,88.77999999999999
23972.0,2.1,20.0,9,2.0,Design,France,20.0,UK,1.5,54,1141.5238095238096,1,3,7,2,3,18.0,19.5
49730.0,2.6,93.0,10,7.0,Writing,Australia,63.0,Pakistan,3.5,41,529.0425531914893,5,0,5,2,3,70.0,16.7
8580.0,4.9,9.0,4,3.0,Writing,Brazil,80.0,UK,3.0,386,858.0,5,1,7,0,2,12.0,118.2
7599.0,3.0,25.0,10,1.0,Web Development,Germany,25.0,UK,3.7,454,292.2692307692308,4,4,7,2,3,10.0,140.67999999999998
25931.0,3.0,90.0,12,1.0,Web Development,Brazil,27.0,India,1.9,358,284.95604395604397,4,1,3,2,1,12.0,111.75999999999999
31686.0,2.0,7.0,14,3.0,Web Development,Australia,52.0,Philippines,2.3,51,3960.75,4,0,6,1,1,42.0,20.419999999999998
48184.0,3.8,7.0,5,5.0,Marketing,Germany,82.0,Australia,2.2,10,6023.0,2,4,0,0,2,25.0,5.38
30611.0,1.1,59.0,15,4.0,Design,USA,10.0,Pakistan,4.2,310,510.18333333333334,1,9,5,1,1,60.0,99.18
40351.0,1.2,71.0,14,1.0,Design,Germany,50.0,Canada,1.7,87,560.4305555555555,1,4,2,1,1,14.0,30.979999999999997
23114.0,3.4,33.0,10,7.0,Design,Germany,30.0,Australia,3.4,226,679.8235294117648,1,4,0,2,3,70.0,72.16
27224.0,2.4,15.0,19,2.0,Writing,UK,1.0,Australia,3.0,113,1701.5,5,8,0,2,1,38.0,40.8
42491.0,4.8,12.0,1,5.0,Mobile App,Brazil,54.0,Australia,3.2,24,3268.5384615384614,3,1,0,0,0,5.0,8.78
74910.125,4.6,86.0,1,8.0,Writing,Brazil,4.0,USA,1.3,91,861.0359195402299,5,1,8,0,0,8.0,28.12
29258.0,3.0,75.0,11,7.0,Design,Singapore,87.0,Australia,1.7,459,384.9736842105263,1,6,0,2,1,77.0,141.67999999999998
36724.0,4.3,90.0,15,8.0,Data Science,Germany,7.0,Australia,1.5,86,403.56043956043953,0,4,0,0,1,120.0,30.9
8288.0,3.7,21.0,18,6.0,Mobile App,France,30.0,Pakistan,2.4,80,376.72727272727275,3,3,5,0,1,108.0,30.36
28582.0,1.5,95.0,1,7.0,Web Development,UK,65.0,Nigeria,2.4,249,297.7291666666667,4,8,4,1,0,7.0,75.96000000000001
24534.0,4.1,26.0,16,9.0,Marketing,UK,29.0,Bangladesh,4.3,249,908.6666666666666,2,8,1,0,1,144.0,81.22
35979.0,1.8,63.0,13,6.0,Writing,UK,25.0,Pakistan,1.9,424,562.171875,5,8,5,1,1,78.0,131.85999999999999
11780.0,2.3,1.0,15,9.0,Marketing,Brazil,40.0,Pakistan,1.3,420,5890.0,2,1,5,2,1,135.0,131.02
18552.0,4.3,96.0,4,2.0,Mobile App,Singapore,26.0,Philippines,3.4,209,191.2577319587629,3,6,6,0,2,8.0,65.25999999999999
17031.0,3.1,25.0,9,2.0,Data Science,Canada,17.0,Philippines,3.7,438,655.0384615384615,0,2,6,2,3,18.0,135.58
23304.0,4.4,91.0,16,2.0,Mobile App,Australia,31.0,USA,2.2,8,253.30434782608697,3,0,8,0,1,32.0,8.08
29403.0,1.9,82.0,12,6.0,Writing,USA,61.0,Ukraine,3.4,492,354.2530120481928,5,9,9,1,1,72.0,152.56
45357.0,3.0,68.0,15,2.0,Design,USA,8.0,USA,4.1,98,657.3478260869565,1,9,8,2,1,30.0,35.54
10642.0,1.3,96.0,8,3.0,Web Development,Australia,46.0,Nigeria,2.4,35,109.71134020618557,4,0,4,1,3,24.0,13.86
48855.0,3.6,83.0,3,8.0,Design,UK,1.0,Australia,3.1,56,581.6071428571429,1,8,0,0,2,24.0,18.94
10366.0,3.0,29.0,15,8.0,Design,UAE,79.0,Nigeria,1.6,62,345.53333333333336,1,7,4,2,1,120.0,23.74
5031.0,3.0,7.0,10,4.0,Writing,Australia,71.0,Ukraine,1.1,337,628.875,5,0,9,2,3,40.0,104.53999999999999
45954.0,2.1,37.0,6,9.0,Design,Canada,46.0,Nigeria,4.9,275,1209.3157894736842,1,2,4,2,3,54.0,86.26
38598.0,1.1,60.0,16,8.0,Design,Canada,20.0,Pakistan,2.2,212,632.7540983606557,1,2,5,1,1,128.0,69.28
38778.0,1.5,80.0,12,1.0,Writing,Germany,82.0,Nigeria,2.1,302,478.74074074074076,5,4,4,1,1,12.0,95.03999999999999
74910.125,3.5,64.0,3,8.0,Writing,Germany,40.0,Australia,4.9,19,1152.4634615384616,5,4,0,2,2,24.0,8.56
27565.0,4.7,66.0,13,1.0,Data Science,Germany,2.0,Canada,3.9,246,411.4179104477612,0,4,2,0,1,13.0,79.25999999999999
30456.0,1.8,45.0,9,4.0,Design,Germany,61.0,Canada,3.3,5,662.0869565217391,1,4,2,1,3,36.0,5.52
42232.0,3.9,89.0,9,6.0,Mobile App,UAE,71.0,Ukraine,3.8,72,469.24444444444447,3,7,9,0,3,54.0,25.819999999999997
39761.0,4.5,94.0,9,7.0,Web Development,UAE,77.0,UK,3.8,106,418.53684210526313,4,7,7,0,3,63.0,36.019999999999996
11259.0,3.1,71.0,11,4.0,Marketing,Singapore,30.0,Pakistan,4.1,92,156.375,2,6,5,2,1,44.0,32.54
5939.0,3.7,42.0,1,8.0,Web Development,USA,30.0,Nigeria,1.3,284,138.11627906976744,4,9,4,0,0,8.0,86.02
47741.0,4.3,58.0,8,8.0,Writing,Brazil,87.0,Nigeria,2.7,460,809.1694915254237,5,1,4,0,3,64.0,141.48
43033.0,2.0,45.0,4,9.0,Marketing,UAE,45.0,Ukraine,2.2,355,935.5,2,7,9,1,2,36.0,108.58
28770.0,2.2,71.0,7,6.0,Writing,India,24.0,Ukraine,1.3,218,399.5833333333333,5,5,9,2,3,42.0,68.02
13779.0,1.0,34.0,13,4.0,Data Science,Canada,84.0,USA,2.7,366,393.6857142857143,0,2,8,1,1,52.0,114.78
39779.0,4.9,38.0,6,2.0,Design,Brazil,56.0,Philippines,3.5,376,1019.974358974359,1,1,6,0,3,12.0,116.0
44751.0,4.7,91.0,6,7.0,Writing,Canada,83.0,USA,1.7,48,486.42391304347825,5,2,8,0,3,42.0,16.88
24388.0,4.1,50.0,8,3.0,Writing,Germany,61.0,Nigeria,2.2,363,478.19607843137254,5,4,4,0,3,24.0,112.17999999999999
18130.0,1.3,3.0,2,3.0,Web Development,UAE,13.0,Canada,3.6,389,4532.5,4,7,2,1,0,6.0,118.74
35644.0,2.8,79.0,13,3.0,Design,Brazil,80.0,USA,3.3,294,445.55,1,1,8,2,1,39.0,93.42
31682.0,1.4,76.0,16,4.0,Data Science,UK,56.0,Ukraine,4.5,287,411.45454545454544,0,8,9,1,1,64.0,92.69999999999999
26038.0,1.1,83.0,17,2.0,Writing,Singapore,15.0,Philippines,4.2,176,309.9761904761905,5,6,6,1,1,34.0,59.58
12324.0,3.5,50.0,11,5.0,Writing,India,11.0,UK,4.9,298,241.64705882352942,5,5,7,2,1,55.0,94.66
32625.0,4.8,4.0,13,3.0,Writing,India,12.0,Philippines,3.4,107,6525.0,5,5,6,0,1,39.0,37.36
7479.0,4.6,54.0,12,5.0,Web Development,USA,86.0,India,3.8,283,135.98181818181817,4,9,3,0,1,60.0,90.02
26689.0,3.8,19.0,13,7.0,Writing,Germany,89.0,Philippines,4.4,300,1334.45,5,4,6,0,1,91.0,95.66
43100.0,1.4,23.0,8,9.0,Writing,India,3.0,Bangladesh,4.4,64,1795.8333333333333,5,5,1,1,3,72.0,23.36
13004.0,2.1,35.0,18,2.0,Web Development,France,24.0,Philippines,3.9,305,361.22222222222223,4,3,6,2,1,36.0,98.46
21169.0,2.3,33.0,1,9.0,Writing,France,89.0,UK,3.0,53,622.6176470588235,5,3,7,2,0,9.0,17.4
7410.0,4.1,53.0,10,6.0,Design,Australia,9.0,UK,2.1,306,137.22222222222223,1,0,7,0,3,60.0,95.64
47357.0,4.2,33.0,16,6.0,Design,India,46.0,Philippines,4.5,298,1392.8529411764705,1,5,6,0,1,96.0,95.99999999999999
35464.0,2.5,82.0,1,3.0,Web Development,Brazil,71.0,Canada,4.1,319,427.27710843373495,4,1,2,2,0,3.0,97.64
20631.0,2.7,16.0,18,9.0,Design,UAE,60.0,Australia,4.4,478,1213.5882352941176,1,7,0,2,1,162.0,150.56
25727.0,1.2,4.0,6,4.0,Marketing,UK,11.0,Philippines,1.6,29,5145.4,2,8,6,1,3,24.0,11.139999999999999
6478.0,2.2,88.0,17,5.0,Marketing,USA,10.0,UK,2.3,245,72.78651685393258,2,9,7,2,1,85.0,79.52
22491.0,2.8,17.0,12,3.0,Marketing,Germany,3.0,UK,2.7,209,1249.5,2,4,7,2,1,36.0,67.38
17653.0,1.5,54.0,4,5.0,Data Science,Australia,19.0,Nigeria,4.4,220,320.96363636363634,0,0,4,1,2,20.0,68.96
34048.0,2.8,52.0,17,8.0,Writing,Brazil,2.0,USA,4.6,169,642.4150943396227,5,1,8,2,1,136.0,57.63999999999999
43176.0,3.0,49.0,15,8.0,Data Science,Canada,17.0,Canada,2.1,421,863.52,0,2,2,2,1,120.0,131.64
39571.0,3.3,71.0,14,5.0,Design,France,2.0,Bangladesh,3.7,342,549.5972222222222,1,3,1,2,1,70.0,108.28
47954.0,1.3,90.0,7,6.0,Web Development,UAE,46.0,Australia,3.0,213,526.967032967033,4,7,0,1,3,42.0,67.2
4483.0,1.8,78.0,14,1.0,Marketing,Australia,16.0,India,2.6,321,56.74683544303797,2,0,3,1,1,14.0,101.53999999999999
10003.0,2.9,44.0,0,6.0,Web Development,Brazil,10.0,Canada,2.9,68,222.2888888888889,4,1,2,2,0,0.0,21.56
30421.0,2.4,12.0,16,7.0,Data Science,Germany,68.0,Nigeria,4.1,233,2340.076923076923,0,4,4,2,1,112.0,76.33999999999999
17405.0,3.0,15.0,14,9.0,Design,UK,43.0,India,4.6,14,1087.8125,1,8,3,2,1,126.0,10.24
46338.0,3.0,85.0,13,8.0,Writing,UAE,58.0,Philippines,2.3,444,538.8139534883721,5,7,6,2,1,104.0,138.01999999999998
24453.0,3.3,83.0,13,8.0,Design,Germany,60.0,Philippines,3.1,479,291.10714285714283,1,4,6,2,1,104.0,148.83999999999997
27306.0,4.2,12.0,9,7.0,Marketing,Singapore,24.0,Nigeria,3.6,365,2100.4615384615386,2,6,4,0,3,63.0,113.64
45500.0,2.4,19.0,1,2.0,Design,Germany,76.0,UK,2.3,133,2275.0,1,4,7,2,0,2.0,41.12
22668.0,4.2,65.0,5,1.0,Web Development,Germany,85.0,Canada,4.9,205,343.45454545454544,4,4,2,0,2,5.0,64.96
5083.0,2.4,98.0,16,2.0,Mobile App,UK,16.0,Australia,4.5,23,51.343434343434346,3,8,0,2,1,32.0,13.5
39214.0,1.2,46.0,4,6.0,Marketing,India,9.0,Ukraine,2.2,376,834.3404255319149,2,5,9,1,2,24.0,114.88
49645.0,3.2,18.0,4,2.0,Writing,Singapore,6.0,USA,3.0,84,2612.8947368421054,5,6,8,2,2,8.0,27.6
40396.0,3.4,44.0,14,4.0,Marketing,USA,65.0,Nigeria,1.9,141,897.6888888888889,2,9,4,2,1,56.0,47.26
12389.0,4.7,36.0,14,3.0,Marketing,Australia,78.0,India,3.1,139,334.8378378378378,2,0,3,0,1,42.0,47.13999999999999
27913.0,3.9,53.0,19,6.0,Writing,Brazil,24.0,Australia,3.7,438,516.9074074074074,5,1,0,0,1,114.0,138.58
12775.0,4.7,5.0,10,8.0,Marketing,Brazil,10.0,Ukraine,1.3,323,2129.1666666666665,2,1,9,0,3,80.0,100.41999999999999
2961.0,4.6,13.0,4,6.0,Web Development,Canada,82.0,Nigeria,4.5,121,211.5,4,2,4,0,2,24.0,39.3
14791.0,3.4,3.0,0,2.0,Design,USA,73.0,Canada,3.4,299,3697.75,1,9,2,2,0,0.0,91.06
47304.0,3.1,85.0,10,5.0,Web Development,USA,27.0,Australia,5.0,340,550.046511627907,4,9,0,2,3,50.0,107.0
11935.0,3.2,54.0,10,6.0,Design,USA,83.0,USA,1.1,464,217.0,1,9,8,2,3,60.0,142.64
28435.0,4.9,99.0,5,9.0,Mobile App,USA,3.0,Canada,4.3,476,284.35,3,9,2,0,2,45.0,146.01999999999998
33953.0,4.1,33.0,7,6.0,Marketing,UK,38.0,Bangladesh,4.2,178,998.6176470588235,2,8,1,0,3,42.0,57.18
19044.0,1.4,26.0,1,5.0,Mobile App,India,73.0,India,1.5,207,705.3333333333334,3,5,3,1,0,5.0,62.99999999999999
12758.0,4.1,6.0,14,1.0,Data Science,UK,74.0,Ukraine,2.3,465,1822.5714285714287,0,8,9,0,1,14.0,144.62
31341.0,1.7,2.0,8,5.0,Design,Australia,73.0,USA,4.5,165,10447.0,1,0,8,1,3,40.0,53.7
49258.0,2.8,46.0,14,5.0,Web Development,Singapore,17.0,USA,3.1,40,1048.0425531914893,4,6,8,2,1,70.0,17.44
49690.0,1.8,96.0,7,6.0,Web Development,Canada,48.0,Canada,2.6,121,512.2680412371134,4,2,2,1,3,42.0,39.44
11236.0,3.8,1.0,15,7.0,Marketing,UK,49.0,Nigeria,4.6,498,5618.0,2,8,4,0,1,105.0,155.74
38143.0,4.5,79.0,13,4.0,Web Development,Australia,43.0,Nigeria,1.4,43,476.7875,4,0,4,0,1,52.0,17.36
44450.0,2.2,24.0,14,7.0,Data Science,Singapore,84.0,USA,2.9,74,1778.0,0,6,8,2,1,98.0,27.56
35464.0,1.3,59.0,19,5.0,Writing,Australia,7.0,Australia,3.6,479,591.0666666666667,5,0,0,1,1,95.0,150.83999999999997
28544.0,2.2,78.0,12,6.0,Web Development,India,68.0,Ukraine,3.4,347,361.3164556962025,4,5,9,2,1,72.0,109.05999999999999
40433.0,3.7,23.0,8,4.0,Marketing,Australia,74.0,UK,2.1,271,1684.7083333333333,2,0,7,0,3,32.0,84.53999999999999
16497.0,2.3,14.0,0,8.0,Mobile App,UAE,21.0,Australia,3.3,481,1099.8,3,7,0,2,0,0.0,145.61999999999998
14715.0,2.1,94.0,5,9.0,Web Development,Australia,78.0,Philippines,3.8,433,154.89473684210526,4,0,6,2,2,45.0,132.92000000000002
33569.0,1.7,13.0,7,2.0,Web Development,UK,25.0,Philippines,3.3,477,2397.785714285714,4,8,6,1,3,14.0,146.51999999999998
24411.0,3.0,53.0,19,4.0,Web Development,Australia,81.0,India,3.7,165,452.05555555555554,4,0,3,2,1,76.0,56.68
17530.0,2.1,77.0,17,8.0,Marketing,UK,61.0,Philippines,2.0,249,224.74358974358975,2,8,6,2,1,136.0,80.60000000000001
29834.0,3.9,5.0,17,8.0,Writing,Singapore,28.0,Pakistan,4.3,85,4972.333333333333,5,6,5,0,1,136.0,32.32
15071.0,1.3,77.0,16,5.0,Web Development,UAE,78.0,UK,2.8,388,193.21794871794873,4,7,7,1,1,80.0,122.32
43219.0,3.7,80.0,15,3.0,Writing,Singapore,52.0,Nigeria,4.9,136,533.5679012345679,5,6,4,0,1,45.0,47.26
29427.0,2.0,17.0,12,1.0,Writing,Australia,13.0,India,1.1,332,1634.8333333333333,5,0,3,1,1,12.0,103.64
21214.0,3.0,19.0,3,9.0,Data Science,USA,34.0,UK,2.5,38,1060.7,0,9,7,2,2,27.0,13.3
44041.0,2.1,61.0,3,1.0,Mobile App,Canada,67.0,Pakistan,1.7,86,710.3387096774194,3,2,5,2,2,3.0,27.380000000000003
23887.0,3.9,80.0,13,3.0,Web Development,France,4.0,Bangladesh,3.2,154,294.9012345679012,4,3,1,0,1,39.0,51.379999999999995
28944.0,4.8,79.0,4,3.0,Web Development,USA,44.0,India,2.0,159,361.8,4,9,3,0,2,12.0,49.699999999999996
49408.0,4.7,39.0,15,9.0,Web Development,UAE,15.0,UK,3.9,63,1235.2,4,7,7,0,1,135.0,24.96
20421.0,3.3,38.0,13,1.0,Writing,Singapore,84.0,Bangladesh,4.5,222,523.6153846153846,5,6,1,2,1,13.0,72.3
13557.0,2.9,51.0,13,7.0,Design,UAE,8.0,Bangladesh,1.8,416,260.71153846153845,1,7,1,2,1,91.0,129.42
45768.0,4.3,31.0,13,2.0,Mobile App,India,5.0,Philippines,1.6,361,1430.25,3,5,6,0,1,26.0,112.84
25358.0,3.7,72.0,13,7.0,Marketing,Singapore,66.0,Bangladesh,4.5,345,347.36986301369865,2,6,1,0,1,91.0,109.2
49189.0,1.7,26.0,18,1.0,Web Development,Australia,86.0,UK,2.4,145,1821.8148148148148,4,0,7,1,1,18.0,49.86
45138.0,4.3,51.0,2,8.0,Design,Singapore,73.0,Philippines,3.0,203,868.0384615384615,1,6,6,0,0,16.0,62.699999999999996
26562.0,2.7,96.0,16,2.0,Design,USA,46.0,Pakistan,1.9,66,273.83505154639175,1,9,5,2,1,32.0,25.36
37350.0,1.8,62.0,13,3.0,Design,Canada,65.0,Australia,2.7,4,592.8571428571429,1,2,0,1,1,39.0,6.180000000000001
46986.0,2.1,73.0,9,8.0,Mobile App,Australia,66.0,Australia,1.9,461,634.9459459459459,3,0,0,2,3,72.0,141.76
21067.0,2.1,62.0,12,3.0,Design,Brazil,26.0,Pakistan,3.7,58,334.3968253968254,1,1,5,2,1,36.0,22.479999999999997
30239.0,3.1,16.0,3,1.0,Marketing,USA,31.0,Nigeria,3.0,494,1778.764705882353,2,9,4,2,2,3.0,150.29999999999998
43785.0,1.9,48.0,10,9.0,Web Development,Germany,51.0,Bangladesh,4.2,75,893.5714285714286,4,4,1,1,3,90.0,27.18
4254.0,1.5,99.0,14,8.0,Marketing,Australia,41.0,Pakistan,2.3,259,42.54,2,0,5,1,1,112.0,82.82000000000001
27544.0,1.5,80.0,14,4.0,Web Development,Australia,51.0,Pakistan,3.0,247,340.04938271604937,4,0,5,1,1,56.0,79.5
2224.0,3.3,81.0,1,5.0,Data Science,USA,19.0,USA,2.0,15,27.121951219512194,0,9,8,2,0,5.0,5.6
1876.0,3.9,22.0,10,5.0,Writing,India,73.0,India,4.7,74,81.56521739130434,5,5,3,0,3,50.0,27.08
9206.0,2.3,97.0,1,3.0,Design,Singapore,3.0,USA,3.1,355,93.93877551020408,1,6,8,2,0,3.0,108.04
